,Title,URL
1191,Isolation and characterization of stromal progenitor cells from ascites of patients with epithelial ovarian adenocarcinoma,/articles/10.1186/1423-0127-19-23
1192,Cardiac and vascular phenotypes in the apolipoprotein E-deficient mouse,/articles/10.1186/1423-0127-19-22
1193,Effects of Doxycycline on gene expression in Wolbachia and Brugia malayi adult female worms in vivo,/articles/10.1186/1423-0127-19-21
1194,Targeting Gene-Viro-Therapy with AFP driving Apoptin gene shows potent antitumor effect in hepatocarcinoma,/articles/10.1186/1423-0127-19-20
1195,Lipid raft/caveolae signaling is required for Cryptococcus neoformans invasion into human brain microvascular endothelial cells,/articles/10.1186/1423-0127-19-19
1196,"A naturally occurring carotenoid, lutein, reduces PDGF and H2O2 signaling and compromises migration in cultured vascular smooth muscle cells",/articles/10.1186/1423-0127-19-18
1197,Functional analysis of hepatitis B virus pre-s deletion variants associated with hepatocellular carcinoma,/articles/10.1186/1423-0127-19-17
1198,Defunct brain stem cardiovascular regulation underlies cardiovascular collapse associated with methamphetamine intoxication,/articles/10.1186/1423-0127-19-16
1199,Cytoplasmic p21 induced by p65 prevents doxorubicin-induced cell death in pancreatic carcinoma cell line,/articles/10.1186/1423-0127-19-15
1200,Effects of nanoparticle zinc oxide on spatial cognition and synaptic plasticity in mice with depressive-like behaviors,/articles/10.1186/1423-0127-19-14
1201,Mono-allelic retrotransposon insertion addresses epigenetic transcriptional repression in human genome,/articles/10.1186/1423-0127-19-13
1202,Suppressive Regulation of KSHV RTA with O-GlcNAcylation,/articles/10.1186/1423-0127-19-12
1203,Dual regulation by ethanol of the inhibitory effects of ketamine on spinal NMDA-induced pressor responses in rats,/articles/10.1186/1423-0127-19-11
1204,Mislocalization of the exitatory amino-acid transporters (EAATs) in human astrocytoma and non-astrocytoma cancer cells: effect of the cell confluence,/articles/10.1186/1423-0127-19-10
1205,Reversine suppresses oral squamous cell carcinoma via cell cycle arrest and concomitantly apoptosis and autophagy,/articles/10.1186/1423-0127-19-9
1206,A neuronal death model: overexpression of neuronal intermediate filament protein peripherin in PC12 cells,/articles/10.1186/1423-0127-19-8
1207,Ischemic preconditioning reduces endoplasmic reticulum stress and upregulates hypoxia inducible factor-1α in ischemic kidney: the role of nitric oxide,/articles/10.1186/1423-0127-19-7
1208,Engineered myocardial tissues constructed in vivo using cardiomyocyte-like cells derived from bone marrow mesenchymal stem cells in rats,/articles/10.1186/1423-0127-19-6
1209,"The role of indoleamine 2, 3 dioxygenase in regulating host immunity to leishmania infection",/articles/10.1186/1423-0127-19-5
1210,Endoplasmic reticulum stress mediating downregulated StAR and 3-beta-HSD and low plasma testosterone caused by hypoxia is attenuated by CPU86017-RS and nifedipine,/articles/10.1186/1423-0127-19-4
1211,Effects of phorbol myristate acetate and sivelestat on the lung injury caused by fat embolism in isolated lungs,/articles/10.1186/1423-0127-19-3
1212,siRNA against presenilin 1 (PS1) down regulates amyloid β42 production in IMR-32 cells,/articles/10.1186/1423-0127-19-2
1213,Association between genetic variant on chromosome 12p13 and stroke survival and recurrence: a one year prospective study in Taiwan,/articles/10.1186/1423-0127-19-1
1214,Dynamics of HBV cccDNA expression and transcription in different cell growth phase,/articles/10.1186/1423-0127-18-96
1215,Effect of Cu supplementation on genomic instability in chemically-induced mammary carcinogenesis in the rat,/articles/10.1186/1423-0127-18-95
1216,Topical application of marine briarane-type diterpenes effectively inhibits 12-O-tetradecanoylphorbol-13-acetate-induced inflammation and dermatitis in murine skin,/articles/10.1186/1423-0127-18-94
1217,A novel role of sesamol in inhibiting NF-κB-mediated signaling in platelet activation,/articles/10.1186/1423-0127-18-93
1218,Inhibition of BMP signaling in P-Cadherin positive hair progenitor cells leads to trichofolliculoma-like hair follicle neoplasias,/articles/10.1186/1423-0127-18-92
1219,Phosphatidylcholine induces apoptosis of 3T3-L1 adipocytes,/articles/10.1186/1423-0127-18-91
1220,"Molecular mechanisms of inflammation and tissue injury after major trauma-is complement the ""bad guy""?",/articles/10.1186/1423-0127-18-90
1221,Prolonged morphine administration alters protein expression in the rat myocardium,/articles/10.1186/1423-0127-18-89
1222,Tazarotene-induced gene 1 inhibits prostaglandin E2-stimulated HCT116 colon cancer cell growth,/articles/10.1186/1423-0127-18-88
1223,Immortalized mesenchymal stem cells: an alternative to primary mesenchymal stem cells in neuronal differentiation and neuroregeneration associated studies,/articles/10.1186/1423-0127-18-87
1224,Regulation of MMP-3 expression and secretion by the chemokine eotaxin-1 in human chondrocytes,/articles/10.1186/1423-0127-18-86
1225,Excessive Dpp signaling induces cardial apoptosis through dTAK1 and dJNK during late embryogenesis of Drosophila,/articles/10.1186/1423-0127-18-85
1226,"Hesperetin-7,3'-O-dimethylether selectively inhibits phosphodiesterase 4 and effectively suppresses ovalbumin-induced airway hyperresponsiveness with a high therapeutic ratio",/articles/10.1186/1423-0127-18-84
1227,Methamphetamine-induced changes in the striatal dopamine pathway in μ-opioid receptor knockout mice,/articles/10.1186/1423-0127-18-83
1228,Acid-sensing ion channel 3 mediates peripheral anti-hyperalgesia effects of acupuncture in mice inflammatory pain,/articles/10.1186/1423-0127-18-82
1229,Aluminum alters NMDA receptor 1A and 2A/B expression on neonatal hippocampal neurons in rats,/articles/10.1186/1423-0127-18-81
1230,MicroRNA-1 induces apoptosis by targeting prothymosin alpha in nasopharyngeal carcinoma cells,/articles/10.1186/1423-0127-18-80
1231,Ischemic postconditioning attenuates liver warm ischemia-reperfusion injury through Akt-eNOS-NO-HIF pathway,/articles/10.1186/1423-0127-18-79
1232,Involvement of lipid rafts in adhesion-induced activation of Met and EGFR,/articles/10.1186/1423-0127-18-78
1233,Neuroprotective peptide ADNF-9 in fetal brain of C57BL/6 mice exposed prenatally to alcohol,/articles/10.1186/1423-0127-18-77
1234,BACE-1 inhibition prevents the γ-secretase inhibitor evoked Aβ rise in human neuroblastoma SH-SY5Y cells,/articles/10.1186/1423-0127-18-76
1235,Pu-Erh tea and GABA attenuates oxidative stress in kainic acid-induced status epilepticus,/articles/10.1186/1423-0127-18-75
1236,Antimelanogenic effect of c-phycocyanin through modulation of tyrosinase expression by upregulation of ERK and downregulation of p38 MAPK signaling pathways,/articles/10.1186/1423-0127-18-74
1237,Induction of apoptosis and inhibition of cell growth by tbx5 knockdown contribute to dysmorphogenesis in Zebrafish embryos,/articles/10.1186/1423-0127-18-73
1238,Slow conduction and gap junction remodeling in murine ventricle after chronic alcohol ingestion,/articles/10.1186/1423-0127-18-72
1239,Association between copy number variation of complement component C4 and Graves' disease,/articles/10.1186/1423-0127-18-71
1240,β-Lapachone induces heart morphogenetic and functional defects by promoting the death of erythrocytes and the endocardium in zebrafish embryos,/articles/10.1186/1423-0127-18-70
1241,Ceftriaxone attenuates hypoxic-ischemic brain injury in neonatal rats,/articles/10.1186/1423-0127-18-69
1242,Gut flora enhance bacterial clearance in lung through toll-like receptors 4,/articles/10.1186/1423-0127-18-68
1243,Developmental patterns and characteristics of epicardial cell markers Tbx18 and Wt1 in murine embryonic heart,/articles/10.1186/1423-0127-18-67
1244,Roles of planar cell polarity pathways in the development of neutral tube defects,/articles/10.1186/1423-0127-18-66
1245,Differential toll-like receptor 3 (TLR3) expression and apoptotic response to TLR3 agonist in human neuroblastoma cells,/articles/10.1186/1423-0127-18-65
1246,Dextromethorphan attenuated the higher vulnerability to inflammatory thermal hyperalgesia caused by prenatal morphine exposure in rat offspring,/articles/10.1186/1423-0127-18-64
1247,Androgens as therapy for androgen receptor-positive castration-resistant prostate cancer,/articles/10.1186/1423-0127-18-63
1248,BMP-2 gene-fibronectin-apatite composite layer enhances bone formation,/articles/10.1186/1423-0127-18-62
1249,JNK suppression is essential for 17β-Estradiol inhibits prostaglandin E2-Induced uPA and MMP-9 expressions and cell migration in human LoVo colon cancer cells,/articles/10.1186/1423-0127-18-61
1250,"Kbus/Idr, a mutant mouse strain with skeletal abnormalities and hypophosphatemia: Identification as an allele of 'Hyp'",/articles/10.1186/1423-0127-18-60
1251,High efficient isolation and systematic identification of human adipose-derived mesenchymal stem cells,/articles/10.1186/1423-0127-18-59
1252,Knockdown of Rab5a expression decreases cancer cell motility and invasion through integrin-mediated signaling pathway,/articles/10.1186/1423-0127-18-58
1253,Overexpression of Insig-1 protects β cell against glucolipotoxicity via SREBP-1c,/articles/10.1186/1423-0127-18-57
1254,Lipopolysaccharide-induced Notch signaling activation through JNK-dependent pathway regulates inflammatory response,/articles/10.1186/1423-0127-18-56
1255,Involvement of mTOR signaling in sphingosylphosphorylcholine-induced hypopigmentation effects,/articles/10.1186/1423-0127-18-55
1256,Mesenchymal stem cell transplantation ameliorates motor function deterioration of spinocerebellar ataxia by rescuing cerebellar Purkinje cells,/articles/10.1186/1423-0127-18-54
1257,Postconditioning inhibits myocardial apoptosis during prolonged reperfusion via a JAK2-STAT3-Bcl-2 pathway,/articles/10.1186/1423-0127-18-53
1258,Discovery of serum biomarkers of alcoholic fatty liver in a rodent model: C-reactive protein,/articles/10.1186/1423-0127-18-52
1259,Genetic polymorphisms in glutathione S-transferase (GST) superfamily and risk of arsenic-induced urothelial carcinoma in residents of southwestern Taiwan,/articles/10.1186/1423-0127-18-51
1260,"Colorectal carcinoma: nucleosomes, carcinoembryonic antigen and ca 19-9 as apoptotic markers; a comparative study",/articles/10.1186/1423-0127-18-50
1261,Immunomodulatory properties of human adult and fetal multipotent mesenchymal stem cells,/articles/10.1186/1423-0127-18-49
1262,Valproic acid inhibits neural progenitor cell death by activation of NF-κB signaling pathway and up-regulation of Bcl-XL,/articles/10.1186/1423-0127-18-48
1263,"Resveratrol retards progression of diabetic nephropathy through modulations of oxidative stress, proinflammatory cytokines, and AMP-activated protein kinase",/articles/10.1186/1423-0127-18-47
1264,Identification of a truncated form of methionine sulfoxide reductase a expressed in mouse embryonic stem cells,/articles/10.1186/1423-0127-18-46
1265,Stromal upregulation of lateral epithelial adhesions: Gene expression analysis of signalling pathways in prostate epithelium,/articles/10.1186/1423-0127-18-45
1266,Specific microtubule-depolymerizing agents augment efficacy of dendritic cell-based cancer vaccines,/articles/10.1186/1423-0127-18-44
1267,Anti-Inflammatory mechanisms of the proteinase-activated receptor 2-inhibiting peptide in human synovial cells,/articles/10.1186/1423-0127-18-43
1268,Identification of 11-amino acid peptides that disrupt Notch-mediated processes in Drosophila,/articles/10.1186/1423-0127-18-42
1269,Thymic function and T cell parameters in a natural human experimental model of seasonal infectious diseases and nutritional burden,/articles/10.1186/1423-0127-18-41
1270,Carbon monoxide affects electrical and contractile activity of rat myocardium,/articles/10.1186/1423-0127-18-40
1271,Stanniocalcin-1 promotes tumor angiogenesis through up-regulation of VEGF in gastric cancer cells,/articles/10.1186/1423-0127-18-39
1272,"PLCβ1-SHP-2 complex, PLCβ1 tyrosine dephosphorylation and SHP-2 phosphatase activity: a new part of Angiotensin II signaling?",/articles/10.1186/1423-0127-18-38
1273,Sphingosine-1-phosphate promotes the differentiation of human umbilical cord mesenchymal stem cells into cardiomyocytes under the designated culturing conditions,/articles/10.1186/1423-0127-18-37
1274,Molecular profile and copy number analysis of sporadic colorectal cancer in Taiwan,/articles/10.1186/1423-0127-18-36
1275,MiR-204 regulates cardiomyocyte autophagy induced by ischemia-reperfusion through LC3-II,/articles/10.1186/1423-0127-18-35
1276,Immunohistochemical localization of mu opioid receptor in the marginal division with comparison to patches in the neostriatum of the rat brain,/articles/10.1186/1423-0127-18-34
1277,Fish-on-a-chip: a sensitive detection microfluidic system for alzheimer's disease,/articles/10.1186/1423-0127-18-33
1278,Protein kinase A-dependent Neuronal Nitric Oxide Synthase Activation Mediates the Enhancement of Baroreflex Response by Adrenomedullin in the Nucleus Tractus Solitarii of Rats,/articles/10.1186/1423-0127-18-32
1279,"Decreased GABAB receptor function in the cerebellum and brain stem of hypoxic neonatal rats: Role of glucose, oxygen and epinephrine resuscitation",/articles/10.1186/1423-0127-18-31
1280,Salvianolic acids: small compounds with multiple mechanisms for cardiovascular protection,/articles/10.1186/1423-0127-18-30
1281,Mitochondrial targeting of human NADH dehydrogenase (ubiquinone) flavoprotein 2 (NDUFV2) and its association with early-onset hypertrophic cardiomyopathy and encephalopathy,/articles/10.1186/1423-0127-18-29
1282,Aciculatin inhibits lipopolysaccharide-mediated inducible nitric oxide synthase and cyclooxygenase-2 expression via suppressing NF-κB and JNK/p38 MAPK activation pathways,/articles/10.1186/1423-0127-18-28
1283,Tumor necrosis factor-α enhances hyperbaric oxygen-induced visfatin expression via JNK pathway in human coronary arterial endothelial cells,/articles/10.1186/1423-0127-18-27
1284,Granulocyte-CSF induced inflammation-associated cardiac thrombosis in iron loading mouse heart and can be attenuated by statin therapy,/articles/10.1186/1423-0127-18-26
1285,RNA interference of argininosuccinate synthetase restores sensitivity to recombinant arginine deiminase (rADI) in resistant cancer cells,/articles/10.1186/1423-0127-18-25
1286,miR-223 regulates migration and invasion by targeting Artemin in human esophageal carcinoma,/articles/10.1186/1423-0127-18-24
1287,Composition and conservation of the mRNA-degrading machinery in bacteria,/articles/10.1186/1423-0127-18-23
1288,Role of miR-1 and miR-133a in myocardial ischemic postconditioning,/articles/10.1186/1423-0127-18-22
1289,Vascular disrupting agent DMXAA enhances the antitumor effects generated by therapeutic HPV DNA vaccines,/articles/10.1186/1423-0127-18-21
1290,Autoimmunity-related demyelination in infection by Japanese encephalitis virus,/articles/10.1186/1423-0127-18-20
1291,mGluR5 positive modulators both potentiate activation and restore inhibition in NMDA receptors by PKC dependent pathway,/articles/10.1186/1423-0127-18-19
1292,Role of dopamine D2 receptors in ischemia/reperfusion induced apoptosis of cultured neonatal rat cardiomyocytes,/articles/10.1186/1423-0127-18-18
1293,Cellular stress-induced up-regulation of FMRP promotes cell survival by modulating PI3K-Akt phosphorylation cascades,/articles/10.1186/1423-0127-18-17
1294,The functional expression of extracellular calcium-sensing receptor in rat pulmonary artery smooth muscle cells,/articles/10.1186/1423-0127-18-16
1295,Regulation of cardiac microRNAs by serum response factor,/articles/10.1186/1423-0127-18-15
1296,Ethanol extract of Scutellaria baicalensis Georgi prevents oxidative damage and neuroinflammation and memorial impairments in artificial senescense mice,/articles/10.1186/1423-0127-18-14
1297,Reduction in antioxidant enzyme expression and sustained inflammation enhance tissue damage in the subacute phase of spinal cord contusive injury,/articles/10.1186/1423-0127-18-13
1298,Functional characterization of Trip10 in cancer cell growth and survival,/articles/10.1186/1423-0127-18-12
1299,Role of taurine on acid secretion in the rat stomach,/articles/10.1186/1423-0127-18-11
1300,An update on targeted gene repair in mammalian cells: methods and mechanisms,/articles/10.1186/1423-0127-18-10
1301,Neuronal degeneration in autonomic nervous system of Dystonia musculorum mice,/articles/10.1186/1423-0127-18-9
1302,"The discovery of potential acetylcholinesterase inhibitors: A combination of pharmacophore modeling, virtual screening, and molecular docking studies",/articles/10.1186/1423-0127-18-8
1303,System in biology leading to cell pathology: stable protein-protein interactions after covalent modifications by small molecules or in transgenic cells,/articles/10.1186/1423-0127-18-7
1304,Hedgehog overexpression leads to the formation of prostate cancer stem cells with metastatic property irrespective of androgen receptor expression in the mouse model,/articles/10.1186/1423-0127-18-6
1305,"Enhanced glutamate, IP3 and cAMP activity in the cerebral cortex of Unilateral 6-hydroxydopamine induced Parkinson's rats: Effect of 5-HT, GABA and bone marrow cell supplementation",/articles/10.1186/1423-0127-18-5
1306,Structural and functional characterization of human apolipoprotein E 72-166 peptides in both aqueous and lipid environments,/articles/10.1186/1423-0127-18-4
1307,Identification of novel DNA methylation inhibitors via a two-component reporter gene system,/articles/10.1186/1423-0127-18-3
1308,Protein kinases modulate store-operated channels in pulmonary artery smooth muscle cells,/articles/10.1186/1423-0127-18-2
1309,Induction of HSPA4 and HSPA14 by NBS1 overexpression contributes to NBS1-induced in vitro metastatic and transformation activity,/articles/10.1186/1423-0127-18-1
1310,Endogenous and exogenous stem cells: a role in lung repair and use in airway tissue engineering and transplantation,/articles/10.1186/1423-0127-17-92
1311,Regional characterization of energy metabolism in the brain of normal and MPTP-intoxicated mice using new markers of glucose and phosphate transport,/articles/10.1186/1423-0127-17-91
1312,Direct electrochemical analyses of human cytochromes b5 with a mutated heme pocket showed a good correlation between their midpoint and half wave potentials,/articles/10.1186/1423-0127-17-90
1313,Conserved charged amino acid residues in the extracellular region of sodium/iodide symporter are critical for iodide transport activity,/articles/10.1186/1423-0127-17-89
1314,Improving therapeutic HPV peptide-based vaccine potency by enhancing CD4+ T help and dendritic cell activation,/articles/10.1186/1423-0127-17-88
1315,Patterns of neural differentiation in melanomas,/articles/10.1186/1423-0127-17-87
1316,Identification of Glyceraldehyde-3-phosphate dehydrogenase (GAPDH) as a binding protein for a 68-kDa Bacillus thuringiensis parasporal protein cytotoxic against leukaemic cells,/articles/10.1186/1423-0127-17-86
1317,Prenatal exposure of ethanol induces increased glutamatergic neuronal differentiation of neural progenitor cells,/articles/10.1186/1423-0127-17-85
1318,A role of ygfZ in the Escherichia coli response to plumbagin challenge,/articles/10.1186/1423-0127-17-84
1319,"Glycine tomentella Hayata inhibits IL-1β and IL-6 production, inhibits MMP-9 activity, and enhances RAW264.7 macrophage clearance of apoptotic cells",/articles/10.1186/1423-0127-17-83
1320,Precise pattern of recombination in serotonergic and hypothalamic neurons in a Pdx1-cre transgenic mouse line,/articles/10.1186/1423-0127-17-82
1321,Association of phospholipase A2 receptor 1 polymorphisms with idiopathic membranous nephropathy in Chinese patients in Taiwan,/articles/10.1186/1423-0127-17-81
1322,Over-expression of HO-1 on mesenchymal stem cells promotes angiogenesis and improves myocardial function in infarcted myocardium,/articles/10.1186/1423-0127-17-80
1323,Three novel beta-galactosidase gene mutations in Han Chinese patients with GM1 gangliosidosis are correlated with disease severity,/articles/10.1186/1423-0127-17-79
1324,Alterations in hippocampal serotonergic and INSR function in streptozotocin induced diabetic rats exposed to stress: neuroprotective role of pyridoxine and Aegle marmelose,/articles/10.1186/1423-0127-17-78
1325,High cell density and latent membrane protein 1 expression induce cleavage of the mixed lineage leukemia gene at 11q23 in nasopharyngeal carcinoma cell line,/articles/10.1186/1423-0127-17-77
1326,Suberoylanilide hydroxamic acid induces apoptosis and sub-G1 arrest of 320 HSR colon cancer cells,/articles/10.1186/1423-0127-17-76
1327,Augmentation of neovascularization in murine hindlimb ischemia by combined therapy with simvastatin and bone marrow-derived mesenchymal stem cells transplantation,/articles/10.1186/1423-0127-17-75
1328,Membrane proteomic analysis of pancreatic cancer cells,/articles/10.1186/1423-0127-17-74
1329,Mitochondrial genotype in vulvar carcinoma - cuckoo in the nest,/articles/10.1186/1423-0127-17-73
1330,Heme oxygenase-1 plays a pro-life role in experimental brain stem death via nitric oxide synthase I/protein kinase G signaling at rostral ventrolateral medulla,/articles/10.1186/1423-0127-17-72
1331,Evidence of d-phenylglycine as delivering tool for improving l-dopa absorption,/articles/10.1186/1423-0127-17-71
1332,GT-repeat polymorphism in the heme oxygenase-1 gene promoter and the risk of carotid atherosclerosis related to arsenic exposure,/articles/10.1186/1423-0127-17-70
1333,Genetic susceptibility to advanced retinopathy of prematurity (ROP),/articles/10.1186/1423-0127-17-69
1334,Preventive effect of taurine on experimental type II diabetic nephropathy,/articles/10.1186/1423-0127-17-S1-S46
1335,Quality and safety issues related to traditional animal medicine: role of taurine,/articles/10.1186/1423-0127-17-S1-S44
1336,Antiobesity and hypolipidemic effects of lotus leaf hot water extract with taurine supplementation in rats fed a high fat diet,/articles/10.1186/1423-0127-17-S1-S42
1337,"Dietary taurine intake, nutrients intake, dietary habits and life stress by depression in Korean female college students: a case-control study",/articles/10.1186/1423-0127-17-S1-S40
1338,Metabolic bone disease in lion cubs at the London Zoo in 1889: the original animal model of rickets,/articles/10.1186/1423-0127-17-S1-S36
1339,Deterioration of traditional dietary custom increases the risk of lifestyle-related diseases in young male Africans,/articles/10.1186/1423-0127-17-S1-S34
1340,Stress-responsive gene TauT and acute kidney injury,/articles/10.1186/1423-0127-17-S1-S28
1341,A role for taurine in mitochondrial function,/articles/10.1186/1423-0127-17-S1-S23
1342,Low cardiovascular risks in the middle aged males and females excreting greater 24-hour urinary taurine and magnesium in 41 WHO-CARDIAC study populations in the world,/articles/10.1186/1423-0127-17-S1-S21
1343,Taurine protection of PC12 cells against endoplasmic reticulum stress induced by oxidative stress,/articles/10.1186/1423-0127-17-S1-S17
1344,Taurine regulation of short term synaptic plasticity in fragile X mice,/articles/10.1186/1423-0127-17-S1-S15
1345,Effects of zinc ex vivo on taurine uptake in goldfish retinal cells,/articles/10.1186/1423-0127-17-S1-S13
1346,Taurine regulates insulin release from pancreatic beta cell lines,/articles/10.1186/1423-0127-17-S1-S11
1347,Effects of taurine on male reproduction in rats of different ages,/articles/10.1186/1423-0127-17-S1-S9
1348,Protection effect of taurine on nitrosative stress in the mice brain with chronic exposure to arsenic,/articles/10.1186/1423-0127-17-S1-S7
1349,Taurine bromamine (TauBr) - its role in immunity and new perspectives for clinical use,/articles/10.1186/1423-0127-17-S1-S3
1350,Structure-guided mutagenesis of active site residues in the dengue virus two-component protease NS2B-NS3,/articles/10.1186/1423-0127-17-68
1351,Taurine's health influence on Japanese high school girls,/articles/10.1186/1423-0127-17-S1-S47
1352,Effect of combination of taurine and azelaic acid on antimelanogenesis in murine melanoma cells,/articles/10.1186/1423-0127-17-S1-S45
1353,Taurine in morning spot urine for the useful assessment of dietary seafood intake in Japanese children and adolescents,/articles/10.1186/1423-0127-17-S1-S43
1354,"A case-control study on the dietary taurine intake, nutrient status and life stress of functional constipation patients in Korean male college students",/articles/10.1186/1423-0127-17-S1-S41
1355,Antioxidant and hepatic protective effects of lotus root hot water extract with taurine supplementation in rats fed a high fat diet,/articles/10.1186/1423-0127-17-S1-S39
1356,A maternal low protein diet has pronounced effects on mitochondrial gene expression in offspring liver and skeletal muscle; protective effect of taurine,/articles/10.1186/1423-0127-17-S1-S38
1357,"Regulation of taurine transport at the blood-placental barrier by calcium ion, PKC activator and oxidative stress conditions",/articles/10.1186/1423-0127-17-S1-S37
1358,"Comparison of the protective actions of N-acetylcysteine, hypotaurine and taurine against acetaminophen-induced hepatotoxicity in the rat",/articles/10.1186/1423-0127-17-S1-S35
1359,Characterization of taurine as anti-obesity agent in C. elegans,/articles/10.1186/1423-0127-17-S1-S33
1360,Differential effects of taurine treatment and taurine deficiency on the outcome of renal ischemia reperfusion injury,/articles/10.1186/1423-0127-17-S1-S32
1361,Adult renal function is modified by perinatal taurine status in conscious male rats,/articles/10.1186/1423-0127-17-S1-S31
1362,High sugar intake via the renin-angiotensin system blunts the baroreceptor reflex in adult rats that were perinatally depleted of taurine,/articles/10.1186/1423-0127-17-S1-S30
1363,Perinatal taurine exposure alters renal potassium excretion mechanisms in adult conscious rats,/articles/10.1186/1423-0127-17-S1-S29
1364,Effect of taurine chloramine on the production of matrix metalloproteinases (MMPs) in adiponectin- or IL-1β-stimulated fibroblast-like synoviocytes,/articles/10.1186/1423-0127-17-S1-S27
1365,Taurine reduces ER stress in C. elegans,/articles/10.1186/1423-0127-17-S1-S26
1366,Effect of β-alanine treatment on mitochondrial taurine level and 5-taurinomethyluridine content,/articles/10.1186/1423-0127-17-S1-S25
1367,Taurine and proliferation of lymphocytes in physically restrained rats,/articles/10.1186/1423-0127-17-S1-S24
1368,High sugar intake exacerbates cardiac reperfusion injury in perinatal taurine depleted adult rats,/articles/10.1186/1423-0127-17-S1-S22
1369,Cardiac and skeletal muscle abnormality in taurine transporter-knockout mice,/articles/10.1186/1423-0127-17-S1-S20
1370,"Protective action of taurine, given as a pretreatment or as a posttreatment, against endotoxin-induced acute lung inflammation in hamsters",/articles/10.1186/1423-0127-17-S1-S19
1371,Protection of taurine and granulocyte colony-stimulating factor against excitotoxicity induced by glutamate in primary cortical neurons,/articles/10.1186/1423-0127-17-S1-S18
1372,"Comparative study of the binding characteristics to and inhibitory potencies towards PARP and in vivo antidiabetogenic potencies of taurine, 3-aminobenzamide and nicotinamide",/articles/10.1186/1423-0127-17-S1-S16
1373,Pharmacological characterization of GABAA receptors in taurine-fed mice,/articles/10.1186/1423-0127-17-S1-S14
1374,Neuroprotection by taurine in ethanol-induced apoptosis in the developing cerebellum,/articles/10.1186/1423-0127-17-S1-S12
1375,Glutamate receptor-mediated taurine release from the hippocampus during oxidative stress,/articles/10.1186/1423-0127-17-S1-S10
1376,Neuro-endocrine basis for altered plasma glucose homeostasis in the Fragile X mouse,/articles/10.1186/1423-0127-17-S1-S8
1377,Taurine in health and diseases: consistent evidence from experimental and epidemiological studies,/articles/10.1186/1423-0127-17-S1-S6
1378,Reciprocal regulation between taurine and glutamate response via Ca2+- dependent pathways in retinal third-order neurons,/articles/10.1186/1423-0127-17-S1-S5
1379,Taurine and the renal system,/articles/10.1186/1423-0127-17-S1-S4
1380,Physiological roles of taurine in heart and muscle,/articles/10.1186/1423-0127-17-S1-S2
1381,Role of taurine in the central nervous system,/articles/10.1186/1423-0127-17-S1-S1
1382,Reactive oxygen species are involved in regulating α1-adrenoceptor-activated vascular smooth muscle contraction,/articles/10.1186/1423-0127-17-67
1383,Parkinson's disease candidate gene prioritization based on expression profile of midbrain dopaminergic neurons,/articles/10.1186/1423-0127-17-66
1384,Enterovirus type 71 2A protease functions as a transcriptional activator in yeast,/articles/10.1186/1423-0127-17-65
1385,Overexpression of hTERT increases stem-like properties and decreases spontaneous differentiation in human mesenchymal stem cell lines,/articles/10.1186/1423-0127-17-64
1386,"Differential behaviour of normal, transformed and Fanconi's anemia lymphoblastoid cells to modeled microgravity",/articles/10.1186/1423-0127-17-63
1387,Ceftriaxone-induced up-regulation of cortical and striatal GLT1 in the R6/2 model of Huntington's disease,/articles/10.1186/1423-0127-17-62
1388,Delivery of chemotherapeutic agents using drug-loaded irradiated tumor cells to treat murine ovarian tumors,/articles/10.1186/1423-0127-17-61
1389,Molecular characterization of the PhoPQ-PmrD-PmrAB mediated pathway regulating polymyxin B resistance in Klebsiella pneumoniae CG43,/articles/10.1186/1423-0127-17-60
1390,hnRNP A1 interacts with the genomic and subgenomic RNA promoters of Sindbis virus and is required for the synthesis of G and SG RNA,/articles/10.1186/1423-0127-17-59
1391,"Novel biomarkers predict liver fibrosis in hepatitis C patients: alpha 2 macroglobulin, vitamin D binding protein and apolipoprotein AI",/articles/10.1186/1423-0127-17-58
1392,Development of a liposomal nanodelivery system for nevirapine,/articles/10.1186/1423-0127-17-57
1393,Fibronectin and laminin promote differentiation of human mesenchymal stem cells into insulin producing cells through activating Akt and ERK,/articles/10.1186/1423-0127-17-56
1394,A potential protective effect of α-tocopherol on vascular complication in spinal cord reperfusion injury in rats,/articles/10.1186/1423-0127-17-55
1395,Identification of baboon microRNAs expressed in liver and lymphocytes,/articles/10.1186/1423-0127-17-54
1396,Regulation of cytokines by small RNAs during skin inflammation,/articles/10.1186/1423-0127-17-53
1397,A putative lytic transglycosylase tightly regulated and critical for the EHEC type three secretion,/articles/10.1186/1423-0127-17-52
1398,In vitro and in vivo targeted delivery of IL-10 interfering RNA by JC virus-like particles,/articles/10.1186/1423-0127-17-51
1399,Immobilizing topoisomerase I on a surface plasmon resonance biosensor chip to screen for inhibitors,/articles/10.1186/1423-0127-17-49
1400,Calcium-sensing receptors regulate cardiomyocyte Ca2+ signaling via the sarcoplasmic reticulum-mitochondrion interface during hypoxia/reoxygenation,/articles/10.1186/1423-0127-17-50
1401,Commensal microflora induce host defense and decrease bacterial translocation in burn mice through toll-like receptor 4,/articles/10.1186/1423-0127-17-48
1402,Involvement of p63 in the herpes simplex virus-1-induced demise of corneal cells,/articles/10.1186/1423-0127-17-47
1403,"Enhancement of tolerance development to morphine in rats prenatally exposed to morphine, methadone, and buprenorphine",/articles/10.1186/1423-0127-17-46
1404,Cyclic nucleotides and mitogen-activated protein kinases: regulation of simvastatin in platelet activation,/articles/10.1186/1423-0127-17-45
